
央视,#genre#
黑龙江丨影视频道,https://idclive.hljtv.com:4430/live/hljys_hd.m3u8
甘肃丨白银综合,http://live.bygd.cn/byzh/sd/live.m3u8
甘肃丨文化教育,http://live.bygd.cn/bygg/sd/live.m3u8
甘肃丨庆阳综合,http://stream.gsqytv.com.cn/xwzh/sd/live.m3u8
甘肃丨文体旅游,http://stream.gsqytv.com.cn/ggpd/sd/live.m3u8
甘肃丨酒泉综合,http://stream.gsjqtv.com/pd1/sd/live.m3u8
甘肃丨酒泉公共,http://stream.gsjqtv.com/pd2/sd/live.m3u8
甘肃丨天水综合,http://stream.tstv.cn/tstv73268A/sd/live.m3u8
甘肃丨天水公共,http://stream.tstv.cn/tstc938Yn3ggpd/sd/live.m3u8
港澳,#genre#
凤凰中文,http://line.premiumpowers.net:80/Manuel/1234567/941626
CINEMAX,http://line.premiumpowers.net:80/Manuel/1234567/941659
ROCK,http://line.premiumpowers.net:80/Manuel/1234567/941643
无线新闻,http://line.premiumpowers.net:80/Manuel/1234567/153399
TVB 戏剧,http://line.premiumpowers.net:80/Manuel/1234567/153400
F新时代1,http://line.premiumpowers.net:80/Manuel/1234567/90351
F新时代2,http://line.premiumpowers.net:80/Manuel/1234567/90352
UHB都会,http://line.premiumpowers.net:80/Manuel/1234567/941649
UHB娱家,http://line.premiumpowers.net:80/Manuel/1234567/941651
HISTORY,http://line.premiumpowers.net:80/Manuel/1234567/941661
翡翠台,http://2022.stream-link.org/playlist/tvb_jade
華麗(翡翠)台,http://2022.stream-link.org/playlist/astro_jade
八度空間,http://2022.stream-link.org/playlist/8tv
無綫新聞台,http://2022.stream-link.org/playlist/tvb_news
無綫財經資訊台,http://2022.stream-link.org/playlist/tvb_finance
有線新聞,http://2022.stream-link.org/playlist/cable_news
有線財經,http://2022.stream-link.org/playlist/cable_finance
香港開電視,http://2022.stream-link.org/playlist/hoy
now新聞,http://2022.stream-link.org/playlist/now_news
now財經,http://2022.stream-link.org/playlist/now_finance
now精選體育,http://2022.stream-link.org/playlist/now_sports
鳳凰中文台,http://2022.stream-link.org/playlist/phtv_live
鳳凰資訊台,http://2022.stream-link.org/playlist/phtv_info
港台電視31,http://2022.stream-link.org/playlist/rthk_31
港台電視32,http://2022.stream-link.org/playlist/rthk_32
澳門蓮花衛視,http://2022.stream-link.org/playlist/macau_lotustv
東森新聞,http://2022.stream-link.org/playlist/ebc_news
東森財經新聞,http://2022.stream-link.org/playlist/ebc_finance
中天新聞,http://2022.stream-link.org/playlist/cti_news
華視新聞,http://2022.stream-link.org/playlist/cts_news
中視新聞,http://2022.stream-link.org/playlist/ctv_news
民視新聞,http://2022.stream-link.org/playlist/ftv_news
寰宇新聞,http://2022.stream-link.org/playlist/global_news
寰宇台灣新聞,http://2022.stream-link.org/playlist/global_tw
三立財經新聞,http://2022.stream-link.org/playlist/set_inews
三立新聞,http://2022.stream-link.org/playlist/set_news
三立新聞+,http://2022.stream-link.org/playlist/set_news+
台視新聞,http://2022.stream-link.org/playlist/ttv_news
TVBS新聞,http://2022.stream-link.org/playlist/tvbs_news
TVBS,http://2022.stream-link.org/playlist/tvbs
TVBS,http://tvmvip110.club/live.php?id=tvbs
華視,http://2022.stream-link.org/playlist/cts_zy
三立綜合台,http://2022.stream-link.org/playlist/set_zh
台視,http://2022.stream-link.org/playlist/ttv
中天綜合台,http://2022.stream-link.org/playlist/cti_zh
Love Nature,http://2022.stream-link.org/playlist/love_nature
東森yoyo,http://2022.stream-link.org/playlist/ebc_yoyo
華視(2023台中新站跨年演唱會),http://2022.stream-link.org/playlist/cts_2023
TVBS新闻台,https://pull-l3-cny.douyincdn.com/live/e6b6ef594c30eb3f3de0fa4ba0ce86e6.m3u8
凤凰资讯,http://tvmvip110.club/fengh.php?id=1
凤凰卫视,http://tvmvip110.club/fengh.php?id=2
凤凰香港,http://tvmvip110.club/fengh.php?id=3
zhongtian,http://tvmvip110.club/live.php?id=ztxw
zs,http://tvmvip110.club/live.php?id=zs
slxw,http://tvmvip110.club/live.php?id=slxw
msxw,http://tvmvip110.club/live.php?id=msxw
hsxw,http://tvmvip110.club/live.php?id=hsxw
ts,http://tvmvip110.club/live.php?id=ts
jxw,http://tvmvip110.club/live.php?id=jxw
fhzx,http://tvmvip110.club/live.php?id=fhzx
hyxw,http://tvmvip110.club/live.php?id=hyxw
dsxw,http://tvmvip110.club/live.php?id=dsxw
msyj,http://tvmvip110.club/live.php?id=msyj
zszy,http://tvmvip110.club/live.php?id=zszy
xyqt,http://tvmvip110.club/live.php?id=xyqt
zyzg,http://tvmvip110.club/live.php?id=zyzg
宝岛,#genre#
民视台湾台,http://www.336699.live:1935/blockfour/4gtv-4gtv001.stream/playlist.m3u8
民视,http://www.336699.live:1935/blockfour/4gtv-4gtv002.stream/playlist.m3u8
民视第一台,http://www.336699.live:1935/blockfour/4gtv-4gtv003.stream/playlist.m3u8
民视综艺台,http://www.336699.live:1935/blockfour/4gtv-4gtv004.stream/playlist.m3u8
智林体育台,http://www.336699.live:1935/blockfour/4gtv-4gtv101.stream/playlist.m3u8
TVBS,http://www.336699.live:1935/blockfour/4gtv-4gtv073.stream/playlist.m3u8
中视新闻,http://www.336699.live:1935/blockfour/4gtv-4gtv074.stream/playlist.m3u8
中视新闻,http://www.336699.live:1935/blockfour/4gtv-4gtv040.stream/playlist.m3u8
CHY电影台,http://www.336699.live:1935/blockfour/4gtv-4gtv076.stream/playlist.m3u8
HITS,http://www.336699.live:1935/blockfour/4gtv-4gtv082.stream/playlist.m3u8
GinX,http://www.336699.live:1935/blockfour/4gtv-4gtv053.stream/playlist.m3u8
华视新闻资讯,http://www.336699.live:1935/blockfour/4gtv-4gtv052.stream/playlist.m3u8
豬哥,http://www.336699.live:1935/blockfour/4gtv-4gtv006.stream/playlist.m3u8
中天新闻,http://www.336699.live:1935/blockfour/4gtv-4gtv009.stream/playlist.m3u8
时尚运动,http://www.336699.live:1935/blockfour/4gtv-4gtv014.stream/playlist.m3u8
八大精彩,http://www.336699.live:1935/blockfour/4gtv-4gtv034.stream/playlist.m3u8
八大综合台,http://www.336699.live:1935/blockfour/4gtv-4gtv039.stream/playlist.m3u8
华视新闻,http://www.336699.live:1935/blockfour/4gtv-4gtv041.stream/playlist.m3u8
公视,http://www.336699.live:1935/blockfour/4gtv-4gtv042.stream/playlist.m3u8
hokko,http://www.336699.live:1935/blockfour/4gtv-4gtv043.stream/playlist.m3u8
靖洋戏剧,http://www.336699.live:1935/blockfour/4gtv-4gtv045.stream/playlist.m3u8
靖天日本,http://www.336699.live:1935/blockfour/4gtv-4gtv047.stream/playlist.m3u8
采昌,http://www.336699.live:1935/blockfour/4gtv-4gtv049.stream/playlist.m3u8
靖天欢乐,http://www.336699.live:1935/blockfour/4gtv-4gtv054.stream/playlist.m3u8
靖天映晝,http://www.336699.live:1935/blockfour/4gtv-4gtv055.stream/playlist.m3u8
靖洋卡通,http://www.336699.live:1935/blockfour/4gtv-4gtv057.stream/playlist.m3u8
靖天电影,http://www.336699.live:1935/blockfour/4gtv-4gtv061.stream/playlist.m3u8
靖天育乐台,http://www.336699.live:1935/blockfour/4gtv-4gtv062.stream/playlist.m3u8
靖天国际台,http://www.336699.live:1935/blockfour/4gtv-4gtv063.stream/playlist.m3u8
中视菁采,http://www.336699.live:1935/blockfour/4gtv-4gtv064.stream/playlist.m3u8
TVBS欢乐,http://www.336699.live:1935/blockfour/4gtv-4gtv068.stream/playlist.m3u8
elta娱乐台,http://www.336699.live:1935/blockfour/4gtv-4gtv070.stream/playlist.m3u8
中视经典,http://www.336699.live:1935/blockfour/4gtv-4gtv080.stream/playlist.m3u8
影迷数位电影台,http://www.336699.live:1935/blockfour/4gtv-4gtv011.stream/playlist.m3u8
cnex,http://www.336699.live:1935/blockfour/4gtv-4gtv013.stream/playlist.m3u8
靖天戏剧台,http://www.336699.live:1935/blockfour/4gtv-4gtv058.stream/playlist.m3u8
trace,http://www.336699.live:1935/blockfour/4gtv-4gtv077.stream/playlist.m3u8
arirang,http://www.336699.live:1935/blockfour/4gtv-4gtv079.stream/p
明星,#genre#
M1905,http://111.177.34.98/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
陈翔六点半,http://tvmvip110.club/huya.php?id=cxldb
陈翔六点半,http://txtest-xp2p.p2p.huya.com/src/1352054947-1352054947-5807031779760013312-2704233350-10057-A-0-1-imgplus.xs
林正英,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=34229877
林正英,http://tvmvip110.club/huya.php?id=11342421
林正英,http://txtest-xp2p.p2p.huya.com/src/1394575543-1394575543-5989656348986441728-2789274542-10057-A-0-1.xs
周星驰,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1353881242
周星驰,http://tvmvip110.club/huya.php?id=11342412
周星驰,http://tvmvip110.club/huya.php?id=11602058
周星驰,http://txtest-xp2p.p2p.huya.com/src/1394575534-1394575534-5989656310331736064-2789274524-10057-A-0-1-imgplus.xs
成龙,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=34460526
成龙,http://tvmvip110.club/huya.php?id=11342386
成龙,http://txtest-xp2p.p2p.huya.com/src/1394565191-1394565191-5989611887484993536-2789253838-10057-A-0-1.xs
成龙,http://txtest-xp2p.p2p.huya.com/src/1394565191-1394565191-5989611887484993536-2789253838-10057-A-0-1-imgplus.xs
狄仁杰1-4部,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351755386
林正英搞笑僵尸,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351505899
林正英鬼片500部,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1353059120
吴京,http://tvmvip110.club/huya.php?id=11352905
吴京,http://tvmvip110.club/huya.php?id=11601977
吴京,http://txtest-xp2p.p2p.huya.com/src/1524434090-1524434090-6547394561457520640-3048991636-10057-A-0-1.xs
吴京,http://txtest-xp2p.p2p.huya.com/src/1199581679881-1199581679881-5522487404671270912-2399163483218-10057-A-0-1.xs
赵丽颖,http://my.seasky.icu/qy1.php?id=180054222
倪大红,http://my.seasky.icu/qy1.php?id=180062022
杨幂,http://my.seasky.icu/qy1.php?id=180054622
靳东,http://my.seasky.icu/qy1.php?id=180059122
胡歌,http://my.seasky.icu/qy1.php?id=180062122
杨紫,http://my.seasky.icu/qy1.php?id=380066522
成龙作品集,http://tvmvip.com/migu.php?id=clzpj
李连杰,http://tvmvip110.club/huya.php?id=11342390
李连杰,http://txtest-xp2p.p2p.huya.com/src/1394565196-1394565196-5989611908959830016-2789253848-10057-A-0-1.xs
甄子丹,http://tvmvip110.club/huya.php?id=11352935
甄子丹,http://txtest-xp2p.p2p.huya.com/src/1423787820-1423787820-6115122123343134720-2847699096-10057-A-0-1.xs
洪金宝,http://tvmvip110.club/huya.php?id=11342427
洪金宝,http://tvmvip110.club/huya.php?id=11279251
洪金宝,http://txtest-xp2p.p2p.huya.com/src/73821423-73821423-317060597529182208-2710090468-10057-A-0-1.xs
刘德华,http://tvmvip110.club/huya.php?id=11342424
刘德华,http://txtest-xp2p.p2p.huya.com/src/1394575547-1394575547-5989656366166310912-2789274550-10057-A-0-1.xs
许氏电影,http://tvmvip110.club/huya.php?id=11602033
金庸频道,http://tvmvip.com/migu.php?id=jypd
古龙作品集,http://tvmvip.com/migu.php?id=glzpj
解压影院,http://tvmvip.com/migu.php?id=jyyy
刘德华影院,http://tvmvip.com/migu.php?id=ldhyy
林正英剧场*,http://tvmvip.com/migu.php?id=lz
女神电影,http://tvmvip110.club/huya.php?id=11336590
女神电影,http://txtest-xp2p.p2p.huya.com/src/1388451591-1388451591-5963354175424167936-2777026638-10057-A-0-1-imgplus.xs
孙红雷,http://tvmvip110.club/huya.php?id=11342404
徐峥,http://tvmvip110.club/huya.php?id=11352897
张卫健,http://tvmvip110.club/huya.php?id=11352899
梁家辉,http://tvmvip110.club/huya.php?id=11342429
周润发,http://tvmvip110.club/huya.php?id=11602041
周润发,http://txtest-xp2p.p2p.huya.com/src/1394565192-1394565192-5989611891779960832-2789253840-10057-A-0-1.xs
吴孟达,http://txtest-xp2p.p2p.huya.com/src/1388457235-1388457235-5963378416219586560-2777037926-10057-A-0-1.xs
沈腾,http://txtest-xp2p.p2p.huya.com/src/1524418085-1524418085-6547325820505948160-3048959626-10057-A-0-1.xs
黄渤,http://txtest-xp2p.p2p.huya.com/src/1449698962-1449698962-6226409630835146752-2789274564-10057-A-0-1.xs
刘家辉,http://txtest-xp2p.p2p.huya.com/src/1449584124-1449584124-6225916405380808704-2847687586-10057-A-0-1.xs
咏春系列,http://txtest-xp2p.p2p.huya.com/src/1448737814-1448737814-6222281531608530944-2777037662-10057-A-0-1.xs
黑帮系列,http://txtest-xp2p.p2p.huya.com/src/1388472589-1388472589-5963444361147449344-2777068634-10057-A-0-1.xs
古墓系列,http://txtest-xp2p.p2p.huya.com/src/1423782085-1423782085-6115097491705692160-2847687626-10057-A-0-1.xs
赛车系列,http://txtest-xp2p.p2p.huya.com/src/1354978385-1354978385-5819587850361896960-2710080226-10057-A-0-1.xs
警匪系列,http://txtest-xp2p.p2p.huya.com/src/1449581589-1449581589-6225905517638713344-3048959636-10057-A-0-1.xs
中国功夫,http://txtest-xp2p.p2p.huya.com/src/1448738174-1448738174-6222283077796757504-2847699112-10057-A-0-1.xs
喜剧系列,http://txtest-xp2p.p2p.huya.com/src/1524434089-1524434089-6547394557162553344-3048991634-10057-A-0-1.xs
动作大片,http://txtest-xp2p.p2p.huya.com/src/1524439840-1524439840-6547419257519472640-3049003136-10057-A-0-1.xs
玄幻系列,http://txtest-xp2p.p2p.huya.com/src/1423787882-1423787882-6115122389631107072-2847699220-10057-A-0-1.xs
古装武侠,http://txtest-xp2p.p2p.huya.com/src/1394575562-1394575562-5989656430590820352-2789274580-10057-A-0-1.xs
香港女神系列,http://txtest-xp2p.p2p.huya.com/src/1388451591-1388451591-5963354175424167936-2777026638-10057-A-0-1.xs
王晶导演,http://txtest-xp2p.p2p.huya.com/src/1524434111-1524434111-6547394651651833856-3048991678-10057-A-0-1.xs
历年贺岁大片,http://txtest-xp2p.p2p.huya.com/src/1524418118-1524418118-6547325962239868928-3048959692-10057-A-0-1.xs
金庸武侠系列,http://txtest-xp2p.p2p.huya.com/src/1394575551-1394575551-5989656383346180096-2789274558-10057-A-0-1.xs
电影,http://txtest-xp2p.p2p.huya.com/src/1199530067986-1199530067986-5300816003561684992-2399060259428-10057-A-0-1.xs
电影,http://txtest-xp2p.p2p.huya.com/src/1099531752755-1099531752755-86436126637686784-2199063628966-10057-A-0-1.xs
1905电影,http://txtest-xp2p.p2p.huya.com/src/1199513205060-1199513205060-5228390287876816896-2399026533576-10057-A-0-1.xs
TVB官方,http://txtest-xp2p.p2p.huya.com/src/1199561181026-1199561181026-5434445492840824832-2399122485508-10057-A-0-1.xs
海绵宝宝,http://txtest-xp2p.p2p.huya.com/src/1423782096-1423782096-6115097538950332416-2847687648-10057-A-0-1.xs
蜡笔小新,http://txtest-xp2p.p2p.huya.com/src/1423787878-1423787878-6115122372451237888-2847699212-10057-A-0-1-imgplus.xs
猫和老鼠,http://txtest-xp2p.p2p.huya.com/src/1423782038-1423782038-6115097289842229248-2847687532-10057-A-0-1.xs
爆笑虫子,http://txtest-xp2p.p2p.huya.com/src/98282154-98282154-422118637210435584-3465852224-10057-A-0-1.xs
极限挑战,http://txtest-xp2p.p2p.huya.com/src/1423782086-1423782086-6115097496000659456-2847687628-10057-A-0-1-imgplus.xs
韩国跑男,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2777071322-10057-A-0-1.m3u8.xs
铁齿铜牙纪晓岚,http://txtest-xp2p.p2p.huya.com/src/394565204-1394565204-5989611943319568384-2789253864-10057-A-0-1-imgplus.xs
曾江,http://txtest-xp2p.p2p.huya.com/src/1449588725-1449588725-6225936166525337600-3048959678-10057-A-0-1.xs
黑帮电影,http://txtest-xp2p.p2p.huya.com/src/1388472589-1388472589-5963444361147449344-2777068634-10057-A-0-1-imgplus.xs
经典影院HD,http://txtest-xp2p.p2p.huya.com/src/1449580358-1449580358-6225900230533971968-2847687552-10057-A-0-1.xs
封神榜,http://txtest-xp2p.p2p.huya.com/src/1199561158071-1199561158071-5434346901866545152-2399122439598-10057-A-0-1.xs
地下交通站,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2789274572-10057-A-0-1.xs
五福星,http://txtest-xp2p.p2p.huya.com/src/1356780980-1356780980-5827329936934830080-2713685416-10057-A-0-1.xs
德云社,http://txtest-xp2p.p2p.huya.com/src/2196391103-2196391103-9433427956610367488-4392905662-10057-A-0-1.xs
动画相声,http://txtest-xp2p.p2p.huya.com/src/1671404305-1671404305-7178626828368609280-3342932066-10057-A-0-1.xs
相声,http://txtest-xp2p.p2p.huya.com/src/11406705-11406705-48991424930119680-22936866-10057-A-0-1.xs
DG相声,http://txtest-xp2p.p2p.huya.com/src/1259519540050-1259519540050-6902425628102093230-2519039203556-10057-A-1607096521-1.xs
搞笑喜剧,http://txtest-xp2p.p2p.huya.com/src/1394575546-1394575546-5989656361871343616-2789274548-10057-A-0-1.xs
搞笑喜剧,http://txtest-xp2p.p2p.huya.com/src/1423787870-1423787870-6115122338091499520-2847699196-10057-A-0-1.xs
游击队,http://txtest-xp2p.p2p.huya.com/src/1423787821-1423787821-6115122127638102016-2847699098-10057-A-0-1-imgplus.xs
刘小光,http://txtest-xp2p.p2p.huya.com/src/1449588790-1449588790-6225936445698211840-2847699106-10057-A-0-1.xs
宋小宝,http://txtest-xp2p.p2p.huya.com/src/1449584077-1449584077-6225916203517345792-2847687612-10057-A-0-1.xs
许氏三杰,http://txtest-xp2p.p2p.huya.com/src/1524434070-1524434070-6547394475558174720-3048991596-10057-A-0-1.xs
文武英杰,http://txtest-xp2p.p2p.huya.com/src/1524418094-1524418094-6547325859160653824-3048959644-10057-A-0-1-imgplus.xs
功夫电影,http://txtest-xp2p.p2p.huya.com/src/1423782056-1423782056-6115097367151640576-2847687568-10057-A-0-1.xs
80后脱口秀,http://txtest-xp2p.p2p.huya.com/src/1423787862-1423787862-6115122303731761152-2847699180-10057-A-0-1.xs
笑傲江湖,http://txtest-xp2p.p2p.huya.com/src/1423787824-1423787824-6115122140523003904-2847699104-10057-A-0-1-imgplus.xs
笑傲江湖,http://tvmvip110.club/douyu.php?id=5061550
武林外传,http://txtest-xp2p.p2p.huya.com/src/1099531752788-1099531752788-86436268371607552-2199063629032-10057-A-0-1.xs
民兵葛二蛋,http://txtest-xp2p.p2p.huya.com/src/1524439832-1524439832-6547419223159734272-3049003120-10057-A-0-1.xs
三国,http://txtest-xp2p.p2p.huya.com/src/1423787831-1423787831-6115122170587774976-2847699118-10057-A-0-1-imgplus.xs
龙珠Z,http://txtest-xp2p.p2p.huya.com/src/146501201-146501201-629217867119722496-293125858-10057-A-0-1.xs
春晚小品,http://txtest-xp2p.p2p.huya.com/src/1423782031-1423782031-6115097259777458176-2847687518-10057-A-0-1.xs
监狱风云,http://txtest-xp2p.p2p.huya.com/src/437362244-437362244-1878456534485172224-874847944-10057-A-0-1.xs
贺岁电影,http://txtest-xp2p.p2p.huya.com/src/1524418118-1524418118-6547325962239868928-3048959692-10057-A-0-1-imgplus.xs
炊事班的故事,http://txtest-xp2p.p2p.huya.com/src/1524418108-1524418108-6547325919290195968-3048959672-10057-A-0-1.xs
炊事班的故事,http://tvmvip110.club/douyu.php?id=9639508
良影解说,http://txtest-xp2p.p2p.huya.com/src/1199579404459-1199579404459-5512714541596672000-2399158932374-10057-A-0-1.xs
神探狄仁杰,http://txtest-xp2p.p2p.huya.com/src/1423787855-1423787855-6115122273666990080-2847699166-10057-A-0-1.xs
韦小宝,http://txtest-xp2p.p2p.huya.com/src/1524418114-1524418114-6547325945059999744-3048959684-10057-A-0-1.xs
乡村爱情,http://txtest-xp2p.p2p.huya.com/src/1524439828-1524439828-6547419205979865088-3049003112-10057-A-0-1.xs
好先生,http://txtest-xp2p.p2p.huya.com/src/1449584504-1449584504-6225918037468381184-3049003172-10057-A-0-1.xs
港剧,http://txtest-xp2p.p2p.huya.com/src/1423782037-1423782037-6115097285547261952-2847687530-10057-A-0-1.xs
搞笑一家人,http://txtest-xp2p.p2p.huya.com/src/1394565211-1394565211-5989611973384339456-2789253878-10057-A-0-1.xs
龙门镖局,http://txtest-xp2p.p2p.huya.com/src/1449698121-1449698121-6226406018767650816-2847687516-10057-A-0-1.xs
电视剧,http://txtest-xp2p.p2p.huya.com/src/1524439854-1524439854-6547419317649014784-3049003164-10057-A-0-1-imgplus.xs
电视剧,http://txtest-xp2p.p2p.huya.com/src/1394575538-1394575538-5989656327511605248-2789274532-10057-A-0-1.xs
活佛济公,http://txtest-xp2p.p2p.huya.com/src/1394565208-1394565208-5989611960499437568-2789253872-10057-A-0-1.xs
欢乐颂,http://txtest-xp2p.p2p.huya.com/src/1524418105-1524418105-6547325906405294080-3048959666-10057-A-0-1.xs
医馆笑传,http://txtest-xp2p.p2p.huya.com/src/1449698185-1449698185-6226406293645557760-2847687566-10057-A-0-1.xs
成龙历险记,http://txtest-xp2p.p2p.huya.com/src/1423787836-1423787836-6115122192062611456-2847699128-10057-A-0-1.xs
牛郎织女,http://txtest-xp2p.p2p.huya.com/src/1420736865-1420736865-6102018371396567040-2847687618-10057-A-0-1.xs
爱情公寓,http://txtest-xp2p.p2p.huya.com/src/1388474069-1388474069-5963450717699047424-2777071594-10057-A-0-1-imgplus.xs
爱情公寓,http://tvmvip110.club/douyu.php?id=6863367
秦,http://txtest-xp2p.p2p.huya.com/src/1449698864-1449698864-6226409209928351744-2847687540-10057-A-0-1.xs
TVB,http://txtest-xp2p.p2p.huya.com/src/1199563488528-1199563488528-5444356138466279424-2399127100512-10057-A-0-1.xs
天龙八部,http://txtest-xp2p.p2p.huya.com/src/1423782083-1423782083-6115097483115757568-2847687622-10057-A-0-1.xs
大宅门,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2789253858-10057-A-0-1.xs
奥特曼,http://txtest-xp2p.p2p.huya.com/src/1199598462404-1199598462404-5594567792100638720-2399197048264-10057-A-0-1.xs
神雕侠侣,http://txtest-xp2p.p2p.huya.com/src/1423787869-1423787869-6115122333796532224-2847699194-10057-A-0-1-imgplus.xs
还珠格格,http://txtest-xp2p.p2p.huya.com/src/1423787874-1423787874-6115122355271368704-2847699204-10057-A-0-1.xs
鬼吹灯,http://txtest-xp2p.p2p.huya.com/src/1423782025-1423782025-6115097234007654400-2847687506-10057-A-0-1.xs
康熙微服私访,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2789274536-10057-A-0-1.xs
康熙微服私访,http://tvmvip110.club/douyu.php?id=7550220
康熙王朝,http://txtest-xp2p.p2p.huya.com/src/1448737923-1448737923-6222281999759966208-2847699110-10057-A-0-1.xs
康熙王朝,http://tvmvip110.club/douyu.php?id=9650836
倚天屠龙记,http://txtest-xp2p.p2p.huya.com/src/1394565214-1394565214-5989611986269241344-2789253884-10057-A-0-1.xs
四大才子,http://txtest-xp2p.p2p.huya.com/src/1199563478867-1199563478867-5444314644787232768-2399127081190-10057-A-0-1.xs
陈佩斯,http://txtest-xp2p.p2p.huya.com/src/1524418065-1524418065-6547325734606602240-3048959586-10057-A-0-1.xs
土味情话,http://txtest-xp2p.p2p.huya.com/src/1099531840927-1099531840927-86814822494109696-2199063805310-10057-A-0-1.xs
茶啊二中,http://txtest-xp2p.p2p.huya.com/src/28596569-28596569-122821328632807424-2633424538-10057-A-0-1.xs
----,http://txtest-xp2p.p2p.huya.com/src/1199591052044-1199591052044-5562740538249052160-2399182227544-10057-A-0-1.xs
街访Show,http://txtest-xp2p.p2p.huya.com/src/60637426-60637426-260435761583620096-2125253048-10057-A-0-1.xs
笑傲帮,http://txtest-xp2p.p2p.huya.com/src/1449380946-1449380946-6225043762515542016-2847687614-10057-A-0-1.xs
数码评测,http://txtest-xp2p.p2p.huya.com/src/1099531752622-1099531752622-86435555407036416-2199063628700-10057-A-0-1.xs
沙雕,http://txtest-xp2p.p2p.huya.com/src/1199563571793-1199563571793-5444713758918180864-2399127267042-10057-A-0-1.xs
唐唐,http://txtest-xp2p.p2p.huya.com/src/22303913-22303913-95794576907829248-4413173724-10057-A-0-1.xs
搞笑,http://txtest-xp2p.p2p.huya.com/src/1391381950-1391381950-5975939971494707200-2782887356-10057-A-0-1.xs
三国演义,http://tvmvip110.club/bilili.php?id=13948338
新三国,http://tvmvip110.club/douyu.php?id=276200
新水浒传,http://tvmvip110.club/bilili.php?id=21747822
西游记,http://tvmvip110.club/bilili.php?id=1402698
庆余年,http://tvmvip110.club/douyu.php?id=7489563
宰相刘罗锅,http://tvmvip110.club/douyu.php?id=7473576
纪晓岚,http://tvmvip110.club/douyu.php?id=9071554
神探包青天,http://tvmvip110.club/douyu.php?id=5875025
包青天,http://tvmvip110.club/douyu.php?id=2073
朱元璋,http://tvmvip110.club/douyu.php?id=308752
大秦帝国,http://tvmvip110.club/douyu.php?id=1584198
风云,http://tvmvip110.club/douyu.php?id=9290755
雍正王朝,http://tvmvip110.club/douyu.php?id=4944033
隋唐演义,http://tvmvip110.club/douyu.php?id=7552568
大汉天子,http://tvmvip110.club/douyu.php?id=7133423
征服,http://tvmvip110.club/douyu.php?id=2726977
鬼吹灯精绝古城,http://tvmvip110.club/douyu.php?id=7701735
手机,http://tvmvip110.club/douyu.php?id=8507023
僵尸福星,http://tvmvip110.club/douyu.php?id=7356023
嘎子歌,http://tvmvip110.club/douyu.php?id=8366759
东北一家人,http://tvmvip110.club/douyu.php?id=3980787
十大悍匪,http://tvmvip110.club/douyu.php?id=922564
综艺,#genre#
完美的夏天,http://tvmvip110.club/bs1.php?id=59
极限挑战,http://tvmvip110.club/bs1.php?id=27
汤妈妈,http://tvmvip110.club/bs1.php?id=213
完美的夏天2,http://tvmvip110.club/bs1.php?id=222
王牌对王牌,http://tvmvip110.club/bs1.php?id=193
东方风云榜,http://tvmvip110.club/bs1.php?id=146
最好的舞台,http://tvmvip110.club/bs1.php?id=128
粤语好声音,http://tvmvip110.club/bs1.php?id=229
美好生活家,http://tvmvip110.club/bs1.php?id=228
金曲青春,http://tvmvip110.club/bs1.php?id=96
人气美食,http://tvmvip110.club/bs1.php?id=144
漫游记,http://tvmvip110.club/bs1.php?id=218
两个人的世界,http://tvmvip110.club/bs1.php?id=124
高能脱口秀,http://tvmvip110.club/bs1.php?id=76
也平凡,http://tvmvip110.club/bs1.php?id=126
奔跑吧兄弟,http://tvmvip110.club/bs1.php?id=201
童年国漫,http://tvmvip110.club/bs1.php?id=37
童年神剧,http://tvmvip110.club/bs1.php?id=186
城市真英雄,http://tvmvip110.club/bs1.php?id=119
荒野求生,http://tvmvip110.club/bs1.php?id=226
整容级妆教,http://tvmvip110.club/bs1.php?id=216
一路唱响,http://tvmvip110.club/bs1.php?id=192
天籁之战,http://tvmvip110.club/bs1.php?id=156
宅家瘦全身,http://tvmvip110.club/bs1.php?id=40
居家云打卡,http://tvmvip110.club/bs1.php?id=120
海派滑稽戏,,http://tvmvip110.club/bs1.php?id=38
领航,http://tvmvip110.club/bs1.php?id=134
带娃小妙招,http://tvmvip110.club/bs1.php?id=52
东方卫视,http://tvmvip110.club/bs1.php?id=22
新闻综合,http://tvmvip110.club/bs1.php?id=20
外语频道,http://tvmvip110.club/bs1.php?id=17
都市频道,http://tvmvip110.club/bs1.php?id=18
哈哈炫动,http://tvmvip110.club/bs1.php?id=19
纪实人文,http://tvmvip110.club/bs1.php?id=28
第一财经,http://tvmvip110.club/bs1.php?id=21
东方财经,http://tvmvip110.club/bs1.php?id=26
电影,#genre#
